location_id,canonical_location,canonical_region,latitude,longitude,coordinate_method,coordinate_source,status,active,priority,reason,evidence_reference,approval_status,approved_by,approved_date,approval_notes
LOC2002,Woking,Surrey,51.31903,-0.55893,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2633709,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2003,Battle,Sussex,50.91732,0.48417,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2656161,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2004,Bexhill-on-sea,Sussex,50.85023,0.47095,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2655777,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2005,Bognor Regis,Sussex,50.78206,-0.67978,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2655262,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2006,Brighton,Sussex,50.82838,-0.13947,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2654710,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2007,Burgess Hill,Sussex,50.95843,-0.13287,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654308,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2008,Chichester,Sussex,50.83673,-0.78003,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653192,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2009,Crawley,Sussex,51.11303,-0.18312,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2652053,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2010,Crowborough,Sussex,51.06098,0.16342,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2651852,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2011,East Grinstead,Sussex,51.12382,-0.00610,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2650435,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2012,Eastbourne,Sussex,50.76871,0.28453,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2650497,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2013,Faygate,Sussex,51.09431,-0.26238,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2649611,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2014,Hailsham,Sussex,50.86220,0.25775,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2647655,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2015,Hartfield,Sussex,51.10236,0.11003,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2647411,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2016,Hastings,Sussex,50.85568,0.58009,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2647356,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2017,Haywards Heath,Sussex,50.99769,-0.10313,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2647248,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2018,Heathfield,Sussex,50.96718,0.25612,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2647218,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2019,Horsham,Sussex,51.06314,-0.32757,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2646557,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2020,Hove,Sussex,50.83088,-0.16720,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2646504,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2021,Lancing,Sussex,50.82882,-0.32247,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2641319,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2022,Lewes,Sussex,50.87398,0.00880,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2644559,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2023,Littlehampton,Sussex,50.81137,-0.54078,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2644319,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2024,Mayfield,Sussex,51.02013,0.25844,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2642877,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2025,Midhurst,Sussex,50.98559,-0.74003,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2642567,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2026,Newhaven,Sussex,50.79693,0.05545,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2641637,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2027,Ninfield,Sussex,50.88641,0.42529,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2641489,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2028,Peacehaven,Sussex,50.79270,-0.00652,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=8128721,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2029,Pevensey,Sussex,50.81966,0.33963,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2640331,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2030,Pulborough,Sussex,50.95753,-0.51280,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2639864,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2031,Saltdean,Sussex,50.80723,-0.04151,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=7290454,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2032,Seaford,Sussex,50.77141,0.10268,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2638311,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2033,Shoreham-by-sea,Sussex,50.83413,-0.27431,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2637916,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2034,Southwick,Sussex,50.83684,-0.23844,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2637289,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2035,St. Leonards-on-sea,Sussex,50.85565,0.54520,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2638756,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2036,Uckfield,Sussex,50.96948,0.09589,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2635243,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2037,Wadhurst,Sussex,51.06230,0.33929,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2634918,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2038,Worthing,Sussex,50.81795,-0.37538,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2633521,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2039,Ireland,unknown,59.98149,-1.32618,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=13277201,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2040,Not Specified,unknown,,,NON_LOCALITY_NO_COORDINATE,,REVIEW,FALSE,1,Canonical geo area is broad or non-locality evidence; do not use for nearby-town matching,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2041,Cowbridge,Vale of Glamorgan,51.46028,-3.44167,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2652209,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2042,Dinas Powys,Vale of Glamorgan,51.43486,-3.21398,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2651248,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2043,Brecon,Wales - Mid,51.94612,-3.38887,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654817,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2044,Llandrindod Wells,Wales - Mid,52.24164,-3.37868,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2644122,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2045,Llanfyllin,Wales - Mid,52.76570,-3.27187,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2644053,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2046,Llanidloes,Wales - Mid,52.44977,-3.53997,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2643990,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2047,Newtown,Wales - Mid,52.51667,-3.30000,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2641523,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2048,Presteigne,Wales - Mid,52.27183,-3.00579,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2639924,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2049,Talybont,Wales - Mid,52.48333,-3.98333,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2636288,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2050,Welshpool,Wales - Mid,52.65973,-3.14710,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2634560,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2051,Aberaeron,Wales - West,52.24247,-4.25871,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2657850,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2052,Aberystwyth,Wales - West,52.41548,-4.08292,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2657782,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2053,Cardigan,Wales - West,52.08373,-4.66228,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653818,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2054,Carmarthen,Wales - West,51.85552,-4.30535,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653755,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2055,Haverfordwest,Wales - West,51.80169,-4.96914,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2647311,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2056,Llandovery,Wales - West,51.99415,-3.79637,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2644127,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2057,Llanelli,Wales - West,51.68195,-4.16191,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2644100,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2058,Milford Haven,Wales - West,51.71278,-5.03410,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2642534,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2059,Pembroke Dock,Wales - West,51.69161,-4.94036,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2640502,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2060,Whitland,Wales - West,51.81889,-4.61528,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2634035,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2061,Barry,Wales South - Cardiff & Vale,51.39979,-3.28380,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2656235,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2062,Cardiff,Wales South - Cardiff & Vale,51.48000,-3.18000,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653822,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2063,Abergavenny,Wales South - Gwent,51.82098,-3.01743,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2657815,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2064,Abertillery,Wales South - Gwent,51.72981,-3.13432,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2657784,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2065,Caldicot,Wales South - Gwent,51.58661,-2.75736,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654014,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2066,Chepstow,Wales South - Gwent,51.64087,-2.67683,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653256,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2067,Cwmbran,Wales South - Gwent,51.65446,-3.02281,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2651654,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2068,Ebbw Vale,Wales South - Gwent,51.77714,-3.20792,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2650285,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2069,Pontypool,Wales South - Gwent,51.70111,-3.04444,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2640106,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2070,Tredegar,Wales South - Gwent,51.77251,-3.24679,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2635547,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2071,Bridgend,Wales South - Swansea Bay,51.50583,-3.57722,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2654755,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2072,Maesteg,Wales South - Swansea Bay,51.60926,-3.65823,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2643218,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2073,Neath,Wales South - Swansea Bay,51.66317,-3.80443,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2641843,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2074,Port Talbot,Wales South - Swansea Bay,51.59241,-3.78019,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2639989,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2075,Porthcawl,Wales South - Swansea Bay,51.47903,-3.70362,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2640054,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2076,Swansea,Wales South - Swansea Bay,51.62079,-3.94323,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2636432,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2077,Aberdare,Wales South - Valleys,51.71438,-3.44918,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2657835,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2078,Caerphilly,Wales South - Valleys,51.57452,-3.21800,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654089,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2079,Merthyr Tydfil,Wales South - Valleys,51.74794,-3.37779,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2642705,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2080,Mountain Ash,Wales South - Valleys,51.68361,-3.38008,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2642116,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2081,Pontyclun,Wales South - Valleys,51.52162,-3.39145,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=8260052,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2082,Pontypridd,Wales South - Valleys,51.60210,-3.34211,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2640104,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2083,Tonypandy,Wales South - Valleys,51.62202,-3.45544,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=3345283,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2084,Treharris,Wales South - Valleys,51.66457,-3.30725,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2635524,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2085,Newport,Wales South -gwent,51.58774,-2.99835,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2641598,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
